0.000412308,922359197.4
0.000418637,922359197.4
0.000425062,922359197.4
0.000431587,922359197.4
0.000438211,922359197.4
0.000444937,922359197.4
0.000451766,922359197.4
0.0004587,922359197.4
0.000465741,922359197.4
0.000472889,922359197.4
0.000480148,922359197.4
0.000487518,922359197.4
0.000495,922359197.4
0.000502598,922359197.4
0.000510312,922359197.4
0.000518145,922359197.4
0.000526098,922359197.4
0.000534173,922359197.4
0.000542372,922359197.4
0.000550697,922359197.4
0.000559149,922359197.4
0.000567732,922359197.4
0.000576446,922359197.4
0.000585294,922359197.4
0.000594277,922359197.4
0.000603399,922359197.4
0.00061266,922359197.4
0.000622064,922359197.4
0.000631612,922359197.4
0.000641306,922359197.4
0.00065115,922359197.4
0.000661144,922359197.4
0.000671292,922359197.4
0.000681595,922359197.4
0.000692057,922359197.4
0.000702679,922359197.4
0.000713465,922359197.4
0.000724416,922359197.4
0.000735535,922359197.4
0.000746824,922359197.4
0.000758287,922359197.4
0.000769926,922359197.4
0.000781743,922359197.4
0.000793742,922359197.4
0.000805925,922359197.4
0.000818295,922359197.4
0.000830855,922359197.4
0.000843608,922359197.4
0.000856556,922359197.4
0.000869704,922359197.4
0.000883053,922359197.4
0.000896606,922359197.4
0.000910368,922359197.4
0.000924341,922359197.4
0.000938529,922359197.4
0.000952934,922359197.5
0.000967561,922359197.5
0.000982412,922359197.5
0.000997491,922359197.5
0.0010128,922359197.5
0.00102835,922359197.5
0.00104413,922359197.6
0.00106016,922359197.7
0.00107643,922359197.8
0.00109295,922359198
0.00110973,922359198.3
0.00112676,922359198.9
0.00114405,922359199.7
0.00116161,922359200.9
0.00117944,922359202.7
0.00119755,922359205.6
0.00121593,922359209.9
0.00123459,922359216.3
0.00125354,922359225.9
0.00127278,922359240.2
0.00129232,922359261.4
0.00131215,922359292.5
0.00133229,922359338.1
0.00135274,922359404.5
0.0013735,922359500.6
0.00139459,922359639
0.00141599,922359837.5
0.00143773,922360120.4
0.00145979,922360521.9
0.0014822,922361088.5
0.00150495,922361884.2
0.00152805,922362995.9
0.0015515,922364541.6
0.00157532,922366679.7
0.00159949,922369622.7
0.00162405,922373653.7
0.00164897,922379147.7
0.00167428,922386599.1
0.00169998,922396656
0.00172607,922410164
0.00175257,922428219.7
0.00177947,922452238.4
0.00180678,922484036.8
0.00183451,922525934.9
0.00186267,922580879.1
0.00189126,922652593
0.00192029,922745756.6
0.00194976,922866222
0.00197969,923021268.9
0.00201007,923219906
0.00204093,923473225
0.00207225,923794812
0.00210406,924201225.1
0.00213635,924712544.1
0.00216915,925353000.2
0.00220244,926151693.5
0.00223624,927143407.7
0.00227057,928369530.5
0.00230542,929879091.5
0.0023408,931729930.1
0.00237673,933990008.7
0.00241321,936738890.8
0.00245025,940069409.8
0.00248786,944089559.1
0.00252605,948924647.2
0.00256482,954719771.7
0.00260419,961642684.8
0.00264416,969887143.1
0.00268474,979676861.5
0.00272595,991270227.4
0.00276779,1004965972
0.00281027,1021110051
0.00285341,1040104061
0.0028972,1062415589
0.00294167,1088591030
0.00298683,1119271521
0.00303267,1155212840
0.00307922,1197310355
0.00312648,1246630397
0.00317447,1304449860
0.00322319,1372306326
0.00327266,1452061733
0.0033229,1545983497
0.0033739,1656848207
0.00342568,1788074626
0.00347827,1943894813
0.00353165,2129575021
0.00358586,2351701717
0.0036409,2618552998
0.00369678,2940582277
0.00375352,3331049454
0.00381114,3806847028
0.00386963,4389581014
0.00392903,5106993693
0.00398933,5994813829
0.00405057,7099254477
0.00411274,8480051101
0.00417586,10214785499
0.00423996,12404335081
0.00430504,15179260957
0.00437111,18710286535
0.0044382,23219470830
0.00450633,28993864247
0.00457549,36403548670
0.00464572,45926940290
0.00471703,58171220618
0.00478943,73907337993
0.00486294,94108766851
0.00493758,1.19991E+11
0.00501337,1.53043E+11
0.00509032,1.95061E+11
0.00516845,2.48174E+11
0.00524778,3.14871E+11
0.00532833,3.97969E+11
0.00541011,5.00643E+11
0.00549315,6.26367E+11
0.00557746,7.78737E+11
0.00566307,9.61422E+11
0.00574999,1.17792E+12
0.00583825,1.43132E+12
0.00592786,1.72408E+12
0.00601885,2.05802E+12
0.00611123,2.43355E+12
0.00620503,2.85009E+12
0.00630027,3.30558E+12
0.00639697,3.79654E+12
0.00649516,4.31812E+12
0.00659485,4.86431E+12
0.00669607,5.428E+12
0.00679885,6.00121E+12
0.00690321,6.57555E+12
0.00700916,7.14253E+12
0.00711674,7.69382E+12
0.00722598,8.22145E+12
0.00733689,8.71845E+12
0.0074495,9.17875E+12
0.00756384,9.5971E+12
0.00767994,9.96977E+12
0.00779782,1.02941E+13
0.00791751,1.05683E+13
0.00803903,1.07922E+13
0.00816242,1.09661E+13
0.0082877,1.10917E+13
0.00841491,1.11715E+13
0.00854407,1.12083E+13
0.00867521,1.12055E+13
0.00880837,1.11668E+13
0.00894357,1.10956E+13
0.00908084,1.09955E+13
0.00922022,1.08701E+13
0.00936174,1.07226E+13
0.00950543,1.05568E+13
0.00965133,1.03757E+13
0.00979947,1.01824E+13
0.00994988,9.97983E+12
0.0101026,9.77034E+12
0.0102577,9.5559E+12
0.0104151,9.33854E+12
0.010575,9.1196E+12
0.0107373,8.90016E+12
0.0109021,8.68129E+12
0.0110694,8.46406E+12
0.0112393,8.24913E+12
0.0114118,8.03701E+12
0.011587,7.82856E+12
0.0117648,7.62414E+12
0.0119454,7.42424E+12
0.0121288,7.22919E+12
0.0123149,7.03934E+12
0.0125039,6.85474E+12
0.0126959,6.67556E+12
0.0128907,6.50181E+12
0.0130886,6.33308E+12
0.0132895,6.16968E+12
0.0134935,6.01115E+12
0.0137006,5.85758E+12
0.0139109,5.70868E+12
0.0141244,5.56441E+12
0.0143412,5.42446E+12
0.0145613,5.28878E+12
0.0147848,5.15716E+12
0.0150117,5.02955E+12
0.0152421,4.90562E+12
0.0154761,4.78524E+12
0.0157136,4.66814E+12
0.0159548,4.55422E+12
0.0161997,4.44325E+12
0.0164484,4.33523E+12
0.0167008,4.23001E+12
0.0169572,4.12744E+12
0.0172174,4.02745E+12
0.0174817,3.92983E+12
0.01775,3.83469E+12
0.0180225,3.74168E+12
0.0182991,3.65095E+12
0.01858,3.56224E+12
0.0188651,3.4756E+12
0.0191547,3.39094E+12
0.0194487,3.30834E+12
0.0197472,3.22767E+12
0.0200503,3.14884E+12
0.0203581,3.07188E+12
0.0206705,2.99662E+12
0.0209878,2.923E+12
0.0213099,2.85099E+12
0.021637,2.78056E+12
0.0219691,2.71165E+12
0.0223063,2.64424E+12
0.0226487,2.57835E+12
0.0229963,2.51391E+12
0.0233493,2.45091E+12
0.0237077,2.3893E+12
0.0240716,2.32906E+12
0.0244411,2.27011E+12
0.0248162,2.21252E+12
0.0251971,2.15624E+12
0.0255838,2.10123E+12
0.0259765,2.0475E+12
0.0263752,1.99497E+12
0.0267801,1.94361E+12
0.0271911,1.89335E+12
0.0276085,1.8442E+12
0.0280322,1.79606E+12
0.0284625,1.74897E+12
0.0288994,1.7029E+12
0.0293429,1.65779E+12
0.0297933,1.61363E+12
0.0302506,1.57042E+12
0.0307149,1.52811E+12
0.0311863,1.4867E+12
0.031665,1.44616E+12
0.032151,1.40648E+12
0.0326445,1.36761E+12
0.0331456,1.32957E+12
0.0336543,1.29232E+12
0.0341709,1.25584E+12
0.0346954,1.22011E+12
0.0352279,1.18513E+12
0.0357686,1.15087E+12
0.0363176,1.11732E+12
0.0368751,1.08446E+12
0.0374411,1.05229E+12
0.0380157,1.02078E+12
0.0385992,9.89915E+11
0.0391917,9.59697E+11
0.0397932,9.30113E+11
0.040404,9.0115E+11
0.0410242,8.72796E+11
0.0416538,8.45059E+11
0.0422932,8.17896E+11
0.0429423,7.91317E+11
0.0436015,7.65298E+11
0.0442707,7.39839E+11
0.0449502,7.1493E+11
0.0456401,6.90569E+11
0.0463406,6.66747E+11
0.0470519,6.43461E+11
0.0477741,6.20705E+11
0.0485074,5.98479E+11
0.0492519,5.76774E+11
0.0500079,5.55584E+11
0.0507755,5.34916E+11
0.0515548,5.14764E+11
0.0523461,4.95117E+11
0.0531496,4.75984E+11
0.0539654,4.57368E+11
0.0547937,4.39264E+11
0.0556347,4.21682E+11
0.0564886,4.04625E+11
0.0573556,3.88092E+11
0.058236,3.72079E+11
0.0591298,3.56594E+11
0.0600374,3.41629E+11
0.0609589,3.27182E+11
0.0618946,3.13247E+11
0.0628446,2.9983E+11
0.0638092,2.86923E+11
0.0647886,2.74528E+11
0.065783,2.62646E+11
0.0667927,2.51275E+11
0.0678179,2.4042E+11
0.0688588,2.30054E+11
0.0699157,2.20165E+11
0.0709889,2.10721E+11
0.0720785,2.01705E+11
0.0731848,1.93088E+11
0.0743081,1.84857E+11
0.0754486,1.76992E+11
0.0766067,1.69475E+11
0.0777825,1.62298E+11
0.0789764,1.55428E+11
0.0801886,1.48856E+11
0.0814194,1.42552E+11
0.0826691,1.36517E+11
0.083938,1.3071E+11
0.0852263,1.25126E+11
0.0865344,1.19738E+11
0.0878627,1.14535E+11
0.0892112,1.09491E+11
0.0905805,1.04598E+11
0.0919708,99837466967
0.0933825,95197170575
0.0948158,90672352457
0.0962711,86247775430
0.0977488,81925630335
0.0992491,77689943134
0.100772,73542530080
0.102319,69482877181
0.10389,65516691187
0.105484,61640475918
0.107103,57874667185
0.108747,54223100441
0.110416,50690811979
0.112111,47280563496
0.113832,44003273243
0.115579,40864146283
0.117353,37864890248
0.119154,35011768242
0.120983,32303189572
0.12284,29738544045
0.124726,27315990567
0.12664,25036600859
0.128584,22896944600
0.130558,20904129271
0.132561,19049089034
0.134596,17329164864
0.136662,15739786678
0.13876,14274801561
0.140889,12926036497
0.143052,11689988142
0.145248,10559047283
0.147477,9527778725
0.149741,8589066188
0.152039,7737248579
0.154373,6966203592
0.156742,6268851773
0.159148,5640269683
0.161591,5073932927
0.164071,4563261067
0.166589,4103631751
0.169146,3690861950
0.171742,3318027885
0.174378,2982599428
0.177055,2680827767
0.179772,2408945779
0.182532,2164211393
0.185333,1944626027
0.188178,1747081781
0.191066,1569621383
0.193999,1410079178
0.196977,1266649901
0.2,1137503634
